block_number;block_timestamp;block_hash;transaction_hash;transaction_index;log_index;value;contract_type;transaction_type;token_address;token_id;from_address;to_address;amount;verified;operator
14401189;2022-03-17T01:57:50.000Z;0x8c686d92ad750f72ba040aee7767803596de9dbc70019b41b4db6e1965616bbf;0xc8e78dac7ee8d83532a8a11078a4151ea3614727ccf476e3aa06c64f69a1a67b;14;16;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;580;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401185;2022-03-17T01:57:03.000Z;0x72d5ff54e0b4bcbd01dcfeace8299ba809109f65ca54eda121fc999258ced68d;0x42357e2977ef81b712b71fe41adb9fb11f1e2dcfa09ed1529dab4e61f538ac38;1;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;581;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401181;2022-03-17T01:55:54.000Z;0xc35f20433162693e3c22c1c718b8d68e7b5a771a62811ae9f4954779f01cbe04;0x34a83297203f1739e26caf10d9edb725d965aefebd16a183f723318626f41c94;22;21;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;582;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401180;2022-03-17T01:55:21.000Z;0x035d06a9bcb063442830a8d11ec056c91b009a4bf93523156b35269f349e18e7;0x48892ff5595dba97c96808a3449f7a099a4bc6b4ddc19e79988507c2a92b3a31;77;95;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;584;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401177;2022-03-17T01:55:09.000Z;0xbfe6801cf704a31f89798ed5d5fed8ee7ad518e72c16b3234134a8e22933c262;0x6a81cefb09ab85f521d02ae31aa5e2525e9aecad36a02933c5efb3fa3da4a814;0;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;585;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401172;2022-03-17T01:54:24.000Z;0x1a383f6d839f9075692722cd99c6253103a159d08ddc60cc7a3eb010d1526854;0x2bba231d8f96922ebfb2e27b9460478e03b279e1785084680899be5e4bf6535b;12;24;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;592;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401169;2022-03-17T01:53:33.000Z;0x9754c9f78645b15841437fc65296487f960a94c3e21f7f767ebdbc2095b9a16f;0x31c68999c6c71f2c8a9c6def77728802b327af4f37766b73e08bdaad81965bd8;19;14;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;597;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401163;2022-03-17T01:52:44.000Z;0x5590f8adf441e37846145be223521c4347895de4dc42496a4fda1b5f2beca552;0xd64d458365b5a867f9e1b7aa12b2ef971b336950aa68f3f8663577388d31d885;4;8;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;598;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401158;2022-03-17T01:51:28.000Z;0x678b32e67a6eaa676e53f278e85b6ca5219182814cc2be6ba329cbe00dc169fd;0x09e3274576d2ddc80f20424069e08b73945059026789c8d5a793988a9cca6c38;56;37;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;600;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401157;2022-03-17T01:51:08.000Z;0x36168f4443a2eaf7e7ddfc75b8eb40333dd617b34d8f45100364e38749ce63fd;0x4e0be46612f4282dd06288e2ae12754b83b92f60766f733164aed01cacf66c7b;24;13;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;611;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401153;2022-03-17T01:50:22.000Z;0x0bd216870fdbe371d640e6959e3e628e16ab956d3658258c3a8d5405314efe72;0x9224174dd050bd3ed4d2b6520b91c4bdde1f6291bf006954175f9804bce144a0;37;147;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;614;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401151;2022-03-17T01:50:01.000Z;0x0f65502d43e0da29f1df6fd7fb0eb81f171e065496b272b1f5b3d6b584ad1328;0xe13f8865493cc9b0536b3a092f6501dd4ade2f04cbd0ff5b522766423c247653;47;127;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;625;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401145;2022-03-17T01:48:54.000Z;0xe3e2c7b2531aa709a6cb9efb7c646697784b650ff90ac5ba5df0fdba237331bb;0x3ee31e4006d45e2fae81fed6753c9cd7ba873867b9cea6039c29d19814cf618f;31;64;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;626;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401143;2022-03-17T01:48:15.000Z;0xe94cc0405aae44e0a33fc75e66e902c23783a6d56a7d7bbf28f536d50a71afb1;0x43aab1665e586a706c21414850eca50a1395dd1fb5c1eb19587bfc72103be83e;28;68;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;629;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401141;2022-03-17T01:47:20.000Z;0x01a46a7cc95e8f25a873e71babf4a1b840e354b412b4c622ab440bc1dc521fd3;0xe1f44b5da96a36879dd872b02f5fbac92e2c189c93f08fd60dad2adb742e9363;41;47;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;633;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401138;2022-03-17T01:46:59.000Z;0x321b6ab2a7819cf90bd4bb87e5d93f20b949ee3abb3e9946c32cdcb00215a50d;0x66932c504a9dfc7940feae726f8a206c97befc133da7fc8ff06890913549d5db;30;17;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;637;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401134;2022-03-17T01:46:24.000Z;0x7ab8a66d8eae4987f45bec99bd3d66832744596bfa592728b25e893d75daed0b;0x05208fab76eacdc4a3c8505822044c7d88dea3d81f227991be74413b37301290;2;12;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;640;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401131;2022-03-17T01:45:35.000Z;0x684d482fd4dd67254a8c2dc6242b84bc99d035a95a5d342f309d4668b17eb25c;0xcf95ad7e93f619d362170593146c4f01d8b5b5edcd0ae4537af6c44ef5866a3b;19;58;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;647;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401128;2022-03-17T01:45:11.000Z;0x23312291a675e6d3f0ea6a6ddbd7b2ac84937c453a4d53730de28020de74e80c;0x6d153fc9629c4a06e14780e249261547df0199043c200a5f77636b0ae77d50b4;23;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;649;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401124;2022-03-17T01:44:32.000Z;0x742132f42c775ab0f77ccac87512d9cbd8ee36f3e9250e0bfe88f9720c26c208;0xc517a9d86d24dec9060df490f6d74ba34e163efeeb93d167436318237145ec2b;8;27;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;651;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401122;2022-03-17T01:43:48.000Z;0x3267ec2a3b0dac6322b94d386827c1000657aa2ba4c9f825d7f209dba480dcea;0xdf59061ab4684417fc9bed4cf35c7a68b8eae8da29b1ff6678ed3b6c68f31b6c;22;52;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;653;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401119;2022-03-17T01:43:21.000Z;0xd6a54d01e6073968a449e2cc35bc513ed31c44c261bbe0eeaab7e22c5f2751b9;0xe2b27840d958cb8320810e74a644d4c3f69c07b1c73dac02dffadb5dee976e50;9;13;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;654;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401117;2022-03-17T01:43:02.000Z;0x2d1e1997a281bfd48a87838fd9b20a33d74a4697ab294ee7198686398c614c4b;0xd7ac7464d55a42474529b5c72b2a0c4d1757121c7d8442a2daeabe47f69df854;7;28;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;658;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401115;2022-03-17T01:42:33.000Z;0x502fb6e9a22e2a8070128b08e1848a367ea522380ae6b1c751c82e9966895566;0xd246f0baf725af28838fdbf4b452687eb494ce6f534dc1372b188117b007af43;16;42;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;659;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401114;2022-03-17T01:41:49.000Z;0xa1234484755b998a82c981a9b166b6f737868092b6fed756d0a3c44e8241bead;0xf005fba4b8163d8089e0c3a8aeceed28e8a29caffafb2389c61aa1100b9b2756;13;12;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;662;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401112;2022-03-17T01:41:24.000Z;0x7644d42203ebc1243250b48005b162aa4c142402150c328c74e03d3c2540d3d9;0x1d6227ab06c7e996d2b9fac9bf77dc32cdff9c3e6c2e64d37cf5f17a04c4615d;9;9;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;663;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401108;2022-03-17T01:40:44.000Z;0xb0b3cccbd2e09b5207c24bbf5224250ce15d9c101462bff1ad0fbfd43021fa62;0x9c4f53f043ca31736bb058f880d3b787c29f9b96abb9f94ece6d6a817a342090;5;28;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;664;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401104;2022-03-17T01:40:01.000Z;0x22189f19ea34d4a499ad37c993d3e70858c5d13c9985258c8ec1cb9781be7f73;0x3a11fba1f7142a354c84ee62b24ffc7b4f4854735ceeda1575385fcc92191c95;11;40;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;666;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401100;2022-03-17T01:39:09.000Z;0x441c7a687949f9b903dfe69f9814baa047d2efe8034f6f98ed19d32f6c3c38dd;0xeae1f44a96da4be73307035b311724b50d2472831f101616b8fff9462c20e480;5;19;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;667;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401098;2022-03-17T01:38:45.000Z;0x23a12d5d6a5f74b527981e871d95be9ecf01deabe7c501b9d30cf9a1126387e3;0xfb5cd56adf0a74640086761d8b1a70e7bf2b4ce07fb5a4a4498d435ccdfff2a1;9;25;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;670;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401096;2022-03-17T01:37:50.000Z;0x6d25616f70a75a1a7f2471cbf94e2726a02417ececee21f1ba878552f87dbe03;0xfc26628724975b22feaf303b000e95b9d700fbce79fbf76f1505ecead916089c;31;128;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;671;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401094;2022-03-17T01:37:11.000Z;0xfb232d45c75708a0719909bc5909a76662b76bb7fa3d58cf1d90ecfb433c7a63;0x91fd7258fdd9a532484b4f0f4303b49d5c1d97000ac69f9d79347f0ad63080f4;17;23;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;677;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401093;2022-03-17T01:36:39.000Z;0x12a45bfd2bd20026a12061b2887fcdf94fc3c90d30226b3a5badad528a26dc27;0xd2376087a97b86c14d7f69ef296f6b25bc65f48618f1528f2da777a78bee581e;15;46;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;679;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401092;2022-03-17T01:36:18.000Z;0x2f24c14f09164187044228f5b182d3e229735bff8ca9027058bd88ca3772f2b9;0xa5d9915016ad641491e5244f17eafa8d286cd278ac9d4e503a3fde52a72a3e59;11;59;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;681;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401091;2022-03-17T01:36:10.000Z;0x3d7bfc0e97394498cdbc5218c55a9012b1b6cc9f482edc43222ec6663f2c40a0;0x0c087e8934e90bc43702734f2dc9214ef223f9c9b7f04002c9e520f5f81cc82e;10;64;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;683;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401088;2022-03-17T01:35:39.000Z;0x8e1a60373852ae2dec509c71515561f487d5e61b0f4909edd5ecfaa7d3c55629;0xd411f2b02cc03824bae42e372e7156a4a4b8b79e393cdee845cc686eadd50f1a;1;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;689;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401085;2022-03-17T01:35:12.000Z;0xf969dd81391212fef0804310623da4380391f83499872e03e554713b7583d98e;0xbb7745761a53d10523ca814560ff05d290411d701ded88d9f9df5a0d8c83d418;79;5;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;691;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401078;2022-03-17T01:34:17.000Z;0xf26b4978152ce53db5f6b0afbea3624033721cf904aa9ece2f9767eb7fea6fab;0xd20fde86a4d2ef892f59802f9fcabad84a0761061ea0902ace5bfd7c0155fd5e;5;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;697;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401076;2022-03-17T01:33:22.000Z;0x0f8d716e02bbf30a9ba538b44f42cc2ae0e8b89ef05db3156a30ac273eb74798;0x4f1ac0c22d95dca6b240b95e2300273970877f478bb4b2071f11f8b046f1a0a4;14;52;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;699;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401073;2022-03-17T01:32:44.000Z;0xb1ceff40b420887848fa41d12d84a4c37bb08559cda78cd90e3c307405a8ae10;0x1d25ba3fe56b9e5c1783985a6c9f11db73a7dcae0b8b56dee4444e3902367ceb;32;30;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;724;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401072;2022-03-17T01:32:23.000Z;0x04bea71b68d805ea9c680da373ec952398f8049cb51ee73b240f03a09e7059aa;0x741e27fede46076d600e33ffacd717875513decef2dd2f28fb168f1e51e1625e;16;39;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;732;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401068;2022-03-17T01:31:51.000Z;0xc3d1d2d08ff20944b24dd9be8b68daa64dff32e8e42063a57148fc98675010c1;0x255297073e68be6411e52b9b6b5da69899a8fbdac63d4c872a50a0919899090f;11;51;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;736;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401064;2022-03-17T01:31:34.000Z;0xf1069e93a1a0ffefc2e53f97845194155ee0383a4ce7b645bdb4be6f4c7608d3;0x19b808b90d76894e62797b7c394e50ae3e94d10b905aff3ea10d6f068068eff8;3;15;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;739;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401061;2022-03-17T01:31:06.000Z;0x534d5545a96f4d95a68a11bd4f0616366ef2d5fb34009294bce65b02f7d1ace7;0x64646c526b3b17a8a6e611ddb7899a44902262ea857c9d93f14d2f3f977f7360;21;87;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;746;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401057;2022-03-17T01:29:51.000Z;0x5568aec8cef8fb6ccc28e7f8053fe92e40b8c8a4f21d6033979836e802f979f2;0xc64b3e6c270284be7030d3be9c90f8cfabe794151ce77dee07017b60155df7d8;12;35;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;752;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401054;2022-03-17T01:29:25.000Z;0x1a8506675a82a7d9dc0fbd567c9addd058ce387080e413e1a9161b06ea253d44;0xf122739e90cfa1a98af4ce953dc1e86b9007e8283e947c0536624cd8164eacec;6;27;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;756;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401050;2022-03-17T01:29:00.000Z;0x21d318540d20fb7ec32f9a693225f24de10451e2f501f890a57abb3df6f54e02;0x29fb00b18dc4d429c94371b432cc92cdde4e48c1f6885059dee132663a643157;1;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;760;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401047;2022-03-17T01:28:01.000Z;0x7fa381e9b8dc0ce55908934b1852b5f05b3b013956db0f46c4e8eeb43cbbe5ea;0x0f18b558594ee1eed1744d976501c0c3f6acbee38b4c1d554fb83fd69172e57a;24;46;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;761;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401045;2022-03-17T01:27:46.000Z;0x1390944163bcb571c192d034be250b2ce06a02d8b2ba3e2efd66ecdf9a3dcceb;0x9c4baa3962bcaec13db4d379b43470dc6a2df6f9d56ca66727eb4e257a3d0b14;10;11;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;763;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401040;2022-03-17T01:27:07.000Z;0x11906d8f39b93fcf47634e10ef561b2f0dbfb8da6abc8d86790acdc5645778b9;0x5ae25b5201881450bbbc8201043dfeade411d8b7db5fbcb9e7071e3b4d8bab1e;36;149;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;766;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401038;2022-03-17T01:25:13.000Z;0xb2b98ed8c762ee2afd25e19bd3438171cd395c1b63f65ab45fd898570e687084;0xf5df70963d736163abf98af654d805dbb622fd2dfa8ca6b7ae6a08e2eea4ba8a;24;60;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;767;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401036;2022-03-17T01:24:20.000Z;0xd0eef40eb7cd235ed32c8ed1329ca50ba1a353c39ed2df9837a64b20893aecc3;0x481edfc4ae1f5ec944926ef437b0024dbb83925b94382b9c7759253ec859a79f;29;83;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;771;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401033;2022-03-17T01:23:47.000Z;0xe68c10777e8864c38b3e95d2d93cc777c1c9d64f65768c74452f45fd7e410c23;0xead12939e0637e28305aa3aea5f542bc92d85aa208e310bce20b953200e87132;10;262;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;776;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401026;2022-03-17T01:22:41.000Z;0xb3e1c191a37c26ae39198f03b62c65cb304171cc87d469a4e7f2d97cf838cc57;0xbd83e066347744bedd8ec9cc20b6bdf15049debef6fef5cc2172c121508a0d3c;22;66;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;778;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401023;2022-03-17T01:21:47.000Z;0xba28c55023a34fb8dd98a52205129294be60cad789289157c16f9d1c2cce2660;0x0da97abb436050ee8f7d78f015970fb91adae40cad4efdc8ef6327a98b2d188f;36;102;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;781;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401022;2022-03-17T01:21:33.000Z;0x18e7e5003ffd8e5c8e6e236a46f3af73199ceea74e92a28f41ac03ee530a1135;0x0c18c1bfd10ef267196c29fc7a3368d05335ac73e17d97ddba2c050a0d586a3b;3;8;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;789;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401020;2022-03-17T01:21:14.000Z;0x855ed9771b3d4c8fd8bdd73b37f96761d01eca4413180bd2af462c6c561ded6e;0x61b7dc88d6547a744b85e31d518fdb63e0d2a6dee325a8ac2c87b7d42449a4ea;2;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;790;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401018;2022-03-17T01:20:45.000Z;0x582f210740a5b741e216dac7d4533aa8b2c738b43c9f8679aa99212d662c4171;0x75a54589451637518a699b8748ea8b4592f38ed7544a9e6d78c76c10aebc2b1a;5;4;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;798;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401014;2022-03-17T01:20:08.000Z;0x1c53791a361664ec836017a4d28041ca5fefd53743717e23a9ac53e239061c6d;0x0e8174d5dba0acea1cdcfcdfc7e23073d9922c036fdaf6c523b3db9f183e723a;8;11;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;802;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401007;2022-03-17T01:18:27.000Z;0x4f2addf8e39e7654994cf40dba3d1962a40b0b55f22155a94d2ddf48386e72eb;0x383b232eee38042e59051350804680c8e8450f0e05c31b8384dc8769f7033bf9;38;52;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;815;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401006;2022-03-17T01:18:20.000Z;0x2649e219014f371200ec173f54b58213d946e36364dd19683827a10c4e96a8d8;0xb64073bd140ab8b1c90eeaaf9ebaab44f10db30b9fd1906f9e0ee4f652ac67bc;6;5;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;821;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401004;2022-03-17T01:17:46.000Z;0xaf92baaeaa5106f0606ba45a741b6dfb945c9b42b80d7540f23829a5f686d2dd;0xd0e96642a318433c46f581c5aea555c94bd3510fb2302080008bf824b6dbfe00;23;68;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;822;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14400998;2022-03-17T01:15:49.000Z;0x5f83b9ee55f20eb739ef9a6ddfd72d954535bfec6f972652a3a7e5d974bc1fbc;0x6e78e4b0af86c67e1a1f901bc056d06aeb85b2ac2b17ede9657e957581125635;16;18;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;826;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14400994;2022-03-17T01:14:42.000Z;0x0cae15bff394dab6eb9785b3e961740fffeba0adb6d995be10f30dbac0fe48ab;0x1e6e105b8aa86ddfe0fa5268472816b9b04d37529a28f179f3f9fba104dde9ea;28;58;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;829;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
