block_number;block_timestamp;block_hash;transaction_hash;transaction_index;log_index;value;contract_type;transaction_type;token_address;token_id;from_address;to_address;amount;verified;operator
14406515;2022-03-17T21:52:57.000Z;0x6696d7efe468d86803ddf77adcb739f2e69519ab7e2cf93a9ea310eb660b2cb2;0xfbca0350bcd29e4bec32f76d7ac41f30b4441cdb81fb3a72d36b2f31c01d5aab;42;84;320000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;1916;0x7e8f2e08303a51b7b1e3edafffd9a08f919cec66;0x03b05e68f97656a0c48e2181ff82f8744f99b85a;1;1;
14406501;2022-03-17T21:49:09.000Z;0x36bce5309765c52c3941b94f61ea905f79726d8aad06de7dad1e34b65551d1c2;0x37b11a35110655a09c1e1c20c42abe66316ca30213fc077456b19a5141cc2e4d;229;566;309000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;3840;0x848172585cf38aad29c6b8244dbdd604af4cf05d;0xe3e0cd16837055b5a684b48acb026ce8f6b17a0d;1;1;
14406347;2022-03-17T21:12:36.000Z;0xbdbf7c238e7cd4a87b4a3cdd0b8b6dec95e845658545a92cb003a23fa8c1b3a5;0xe25a94cbb5824cd1ad00b5d1cdd5efa34d1e25fdae99ce57e061d4fab0ac43d9;117;246;315000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;3161;0xcc5780e341b615ccf1df3e46cb62e1b72e9abaec;0xfda62af7331aa0188c2447c180dfa9c097aac9c6;1;1;
14406267;2022-03-17T20:54:06.000Z;0x250abf6d3e957b3a93e2ed8a10973a82be0687b1a0bc55ca26f94097317d5205;0xc6c2a939dec7feda9b02fe46ba14930d07c9475da6a9152cb205cda2e827d886;62;300;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;4503;0xe91d95ba259c6d8001a06deaf02f811baa3e2dfa;0xc39ca6d6344ee1279d9db19cf1ad40c3284a1663;1;1;
14406259;2022-03-17T20:53:00.000Z;0xa4fbdbb7ae8131c9f1603ce0543ccd8a14e296b4f7c6c4769fb1b856b2d7c776;0x7ac4fb177e0130608cfa946c8f32137a8c47c8ae36e9c0b9f312d865c98e67e5;154;388;319000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;4503;0x99f872252219d4960cab6a35f08d92d7a071c961;0xe91d95ba259c6d8001a06deaf02f811baa3e2dfa;1;1;
14406127;2022-03-17T20:25:28.000Z;0x3b55c75ad9160efc0b5953d5a252f307e47f2dbfb13609c8891c52fdbd1f8979;0xaa61d336750afb2351a2db6423299d6ae04914f07065bef9c9c7de23459b75b2;70;93;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;2426;0x1faac2dd1940e5143273c5a5d6cb993b502d20b9;0xcd9a6d5d009d7304df40c82141d9afb52d16fc75;1;1;
14406115;2022-03-17T20:23:15.000Z;0x07936a51ef60eee1b0e2dce90e976abe468e03b6c9a13083e1fb4d4efd00152e;0xd2bb0e1b18ef43a8d5be73770495fb6fc41c7a682c9b6545875fbd4a6f619d23;161;178;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;2427;0x1faac2dd1940e5143273c5a5d6cb993b502d20b9;0xcd9a6d5d009d7304df40c82141d9afb52d16fc75;1;1;
14406081;2022-03-17T20:15:42.000Z;0x9fe100107db6f2fff41eb2b237157edb6cd24f528104053fdffdf984bf9c3eb0;0xe43666127dac82a14d2e0b803f19d5110e67c5562d147ef54acf7a35500359bf;197;241;280000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;4172;0xdda6c97001cff5cafe1b98a3d3a511d5b509decf;0x4b018431ecfb9d6fd73ddc23cdafffdba8d672dd;1;1;
14406053;2022-03-17T20:08:50.000Z;0x5780e92906466d0c8208450eb35d8601c3c5c1c115871316608ba5c4b07483f2;0x3eb961cdafce08ff5efbcfa28332a9a9036f2576232d4db2cbdbc1fa6c4d1c99;193;268;320000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;4064;0x5c50ab192979b6229b8a65a5e8c6152686ecf4b4;0x9e2f98d604917585e06080c7b929a70e0416a0f2;1;1;
14406027;2022-03-17T20:02:47.000Z;0x8c40068f77adfd1b80be7a8925952c1978bc5ade28aadb5cd6d0e7ba083ea858;0x388c324007c0d71d0f37c5f3c84df04513f93cd5272d472a7a778ab77ab67272;155;216;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;1519;0x8054e8f8902287708a63856597382820cfe83167;0x032ef26d3e31a97ab55fb81a99790eb8b681b422;1;1;
14406025;2022-03-17T20:02:33.000Z;0x8ebb50794fd47fde549930110ebbdbe8a13192faadb686de1fded58b4e6a0ad5;0xa323f91c0cc53f2720de8e0e1341d99f2b3b55a92e5feb828abbe6ff21f5b670;31;74;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;1071;0xfcbc6793c6490ddf9b791a24245ddb5ef5bd630c;0xa76d056a21dd95d7c92565bb8b8d049f764760d0;1;1;
14405940;2022-03-17T19:43:45.000Z;0x95abbee1210f9b45745dcdd924205d5bbddce8258e49013422b4791862cd7238;0xe45a7ab51da97ac40871613c27bce42c759edf8a50bda279b2ed19224ab17647;29;65;0;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;6119;0x961351c8428d4ba2802c85d46131d952cb5e13c6;0xd5fab5d372081b4f20fd4636bde96e9061aaa8a4;1;1;
14405910;2022-03-17T19:35:56.000Z;0x83dcd524706e0bb2a6bd4c6f138fe0aff775b8f2012f234dabac6fd8e4c6323f;0x2aaa7a041b27647a116b45baa9790badcd6621d23cf50611bfd3bb59e54458ae;195;363;320000000000000000;ERC721;Single;0x03ef30e1aee25abd320ad961b8cd31aa1a011c97;2552;0xe4633c2639313f30e59215917f1c704b3181184a;0xeac5ab8ea2827c13043b0dc7085c936d13edde3b;1;1;
